,index,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
2997,97,101.0,0.3,0.47,0,5.0,1.0,98
2998,98,101.0,0.3,0.47,0,5.0,1.0,99
2999,99,101.0,0.3,0.47,0,5.0,1.0,100
3000,0,101.0,0.21,0.42,0,6.0,0.0,1
3001,1,101.0,0.21,0.42,0,6.0,0.0,2
3002,2,100.06,0.38,0.66,1,6.0,0.0,3
3003,3,100.06,0.38,0.66,1,6.0,0.0,4
3004,4,101.0,0.3,0.47,0,6.0,0.0,5
3005,5,101.0,0.28,0.59,0,6.0,0.0,6
3006,6,101.0,0.3,0.47,0,6.0,0.0,7
3007,7,101.0,0.23,0.64,0,6.0,0.0,8
3008,8,101.0,0.21,0.42,0,6.0,0.0,9
3009,9,101.0,0.28,0.6,0,6.0,0.0,10
3010,10,101.0,0.29,0.45,0,6.0,0.0,11
3011,11,100.05,0.33,0.54,1,6.0,0.0,12
3012,12,101.0,0.3,0.58,0,6.0,0.0,13
3013,13,100.12,0.37,0.54,1,6.0,0.0,14
3014,14,100.12,0.34,0.51,1,6.0,0.0,15
3015,15,101.0,0.31,0.81,0,6.0,0.0,16
3016,16,100.06,0.53,0.87,1,6.0,0.0,17
3017,17,99.21,0.43,0.59,2,6.0,0.0,18
3018,18,100.07,0.5,0.59,1,6.0,0.0,19
3019,19,100.06,0.34,0.52,1,6.0,0.0,20
3020,20,98.44,0.62,0.97,3,6.0,0.0,21
3021,21,97.33,0.51,0.71,4,6.0,0.0,22
3022,22,96.43,0.76,1.01,5,6.0,0.0,23
3023,23,92.2,0.94,1.19,10,6.0,0.0,24
3024,24,88.53,0.94,1.24,14,6.0,0.0,25
3025,25,86.75,1.3,1.35,16,6.0,0.0,26
3026,26,80.64,1.3,1.61,24,6.0,0.0,27
3027,27,63.29,1.81,1.39,43,6.0,0.0,28
3028,28,58.63,1.98,1.54,48,6.0,0.0,29
3029,29,46.32,2.26,1.45,62,6.0,0.0,30
3030,30,37.46,2.42,1.15,71,6.0,0.0,31
3031,31,35.36,2.5,1.37,74,6.0,0.0,32
3032,32,44.1,2.28,1.35,64,6.0,0.0,33
3033,33,36.71,2.46,1.32,72,6.0,0.0,34
3034,34,28.94,2.64,1.16,80,6.0,0.0,35
3035,35,29.73,2.59,1.09,79,6.0,0.0,36
3036,36,31.55,2.55,0.98,77,6.0,0.0,37
3037,37,25.1,2.68,0.98,84,6.0,0.0,38
3038,38,25.26,2.65,1.06,84,6.0,0.0,39
3039,39,28.07,2.66,1.09,81,6.0,0.0,40
3040,40,26.86,2.6,0.99,82,6.0,0.0,41
3041,41,23.26,2.72,0.91,86,6.0,0.0,42
3042,42,23.03,2.68,0.93,86,6.0,0.0,43
3043,43,25.77,2.65,0.9,83,6.0,0.0,44
3044,44,17.63,2.85,0.94,92,6.0,0.0,45
3045,45,18.84,2.81,1.0,91,6.0,0.0,46
3046,46,23.2,2.79,1.01,86,6.0,0.0,47
3047,47,19.85,2.81,0.88,90,6.0,0.0,48
3048,48,17.8,2.83,0.88,92,6.0,0.0,49
3049,49,21.35,2.8,0.98,88,6.0,0.0,50
3050,50,19.23,2.86,0.96,90,6.0,0.0,51
3051,51,14.66,2.93,1.01,95,6.0,0.0,52
3052,52,19.15,2.84,0.97,90,6.0,0.0,53
3053,53,20.18,2.82,0.96,89,6.0,0.0,54
3054,54,13.96,2.93,1.07,96,6.0,0.0,55
3055,55,12.24,2.95,1.05,98,6.0,0.0,56
3056,56,18.21,2.84,0.97,91,6.0,0.0,57
3057,57,15.65,2.85,0.95,94,6.0,0.0,58
3058,58,18.58,2.82,1.01,91,6.0,0.0,59
3059,59,15.76,2.9,0.93,94,6.0,0.0,60
3060,60,15.56,2.9,0.94,94,6.0,0.0,61
3061,61,14.47,2.94,0.93,95,6.0,0.0,62
3062,62,14.62,2.94,1.0,95,6.0,0.0,63
3063,63,13.82,2.94,1.08,96,6.0,0.0,64
3064,64,11.95,2.97,0.98,98,6.0,0.0,65
3065,65,14.57,2.9,0.99,95,6.0,0.0,66
3066,66,15.45,2.88,0.94,94,6.0,0.0,67
3067,67,15.42,2.89,0.89,94,6.0,0.0,68
3068,68,11.06,2.98,0.91,99,6.0,0.0,69
3069,69,11.85,2.97,0.93,98,6.0,0.0,70
3070,70,11.8,2.97,0.99,98,6.0,0.0,71
3071,71,10.34,3.0,1.02,100,6.0,0.0,72
3072,72,13.15,2.94,1.04,97,6.0,0.0,73
3073,73,17.6,2.85,0.99,92,6.0,0.0,74
3074,74,13.43,2.91,0.9,96,6.0,0.0,75
3075,75,12.48,2.95,0.87,97,6.0,0.0,76
3076,76,15.25,2.86,1.05,94,6.0,0.0,77
3077,77,14.49,2.87,0.85,95,6.0,0.0,78
3078,78,11.8,2.96,0.85,98,6.0,0.0,79
3079,79,11.04,2.99,0.87,99,6.0,0.0,80
3080,80,10.76,2.99,0.92,99,6.0,0.0,81
3081,81,11.73,2.94,0.86,98,6.0,0.0,82
3082,82,10.96,2.99,0.86,99,6.0,0.0,83
3083,83,10.88,2.99,0.84,99,6.0,0.0,84
3084,84,13.82,2.9,0.84,96,6.0,0.0,85
3085,85,10.0,3.0,0.84,100,6.0,0.0,86
3086,86,11.72,2.98,0.86,98,6.0,0.0,87
3087,87,14.5,2.91,0.89,95,6.0,0.0,88
3088,88,9.98,3.0,0.93,100,6.0,0.0,89
3089,89,13.48,2.89,0.87,96,6.0,0.0,90
3090,90,9.94,3.0,0.97,100,6.0,0.0,91
3091,91,10.84,2.98,0.83,99,6.0,0.0,92
3092,92,9.84,3.0,0.88,100,6.0,0.0,93
3093,93,9.78,3.0,0.83,100,6.0,0.0,94
3094,94,11.85,2.94,0.93,98,6.0,0.0,95
3095,95,12.5,2.96,0.89,97,6.0,0.0,96
3096,96,11.58,2.97,0.9,98,6.0,0.0,97
3097,97,12.57,2.93,0.88,97,6.0,0.0,98
3098,98,11.63,2.98,0.84,98,6.0,0.0,99
3099,99,11.72,2.98,0.81,98,6.0,0.0,100
3100,0,101.0,0.21,0.42,0,6.0,0.25,1
3101,1,101.0,0.21,0.42,0,6.0,0.25,2
3102,2,101.0,0.3,0.47,0,6.0,0.25,3
3103,3,100.06,0.38,0.66,1,6.0,0.25,4
3104,4,101.0,0.28,0.59,0,6.0,0.25,5
3105,5,101.0,0.21,0.42,0,6.0,0.25,6
3106,6,101.0,0.14,0.38,0,6.0,0.25,7
3107,7,101.0,0.21,0.42,0,6.0,0.25,8
3108,8,101.0,0.3,0.47,0,6.0,0.25,9
3109,9,100.1,0.29,0.46,1,6.0,0.25,10
3110,10,101.0,0.28,0.59,0,6.0,0.25,11
3111,11,101.0,0.3,0.47,0,6.0,0.25,12
3112,12,100.08,0.3,0.54,1,6.0,0.25,13
3113,13,99.31,0.41,0.77,2,6.0,0.25,14
3114,14,100.06,0.39,0.61,1,6.0,0.25,15
3115,15,99.15,0.36,0.54,2,6.0,0.25,16
3116,16,98.22,0.36,0.54,3,6.0,0.25,17
3117,17,96.42,0.58,0.55,5,6.0,0.25,18
3118,18,100.09,0.6,0.7,1,6.0,0.25,19
3119,19,96.66,0.74,0.96,5,6.0,0.25,20
3120,20,96.41,0.77,1.03,5,6.0,0.25,21
3121,21,94.71,0.8,1.09,7,6.0,0.25,22
3122,22,83.48,1.06,1.13,20,6.0,0.25,23
3123,23,78.59,1.59,1.61,26,6.0,0.25,24
3124,24,72.4,1.6,1.39,33,6.0,0.25,25
3125,25,57.38,1.89,1.27,50,6.0,0.25,26
3126,26,48.98,2.06,1.06,59,6.0,0.25,27
3127,27,41.64,2.27,1.12,67,6.0,0.25,28
3128,28,24.54,2.69,1.17,87,6.0,0.25,29
3129,29,32.0,2.5,1.02,78,6.0,0.25,30
3130,30,23.41,2.78,1.19,87,6.0,0.25,31
3131,31,24.11,2.72,1.12,86,6.0,0.25,32
3132,32,26.58,2.68,1.04,83,6.0,0.25,33
3133,33,25.6,2.68,0.91,84,6.0,0.25,34
3134,34,25.37,2.71,0.9,84,6.0,0.25,35
3135,35,23.45,2.76,0.91,86,6.0,0.25,36
3136,36,20.86,2.83,0.88,89,6.0,0.25,37
3137,37,18.47,2.85,0.97,92,6.0,0.25,38
3138,38,17.22,2.87,0.89,93,6.0,0.25,39
3139,39,21.72,2.82,0.85,88,6.0,0.25,40
3140,40,21.37,2.79,0.7,88,6.0,0.25,41
3141,41,19.71,2.83,0.73,90,6.0,0.25,42
3142,42,20.55,2.81,0.71,89,6.0,0.25,43
3143,43,23.03,2.74,0.64,86,6.0,0.25,44
3144,44,22.36,2.77,0.7,87,6.0,0.25,45
3145,45,17.82,2.84,0.83,92,6.0,0.25,46
3146,46,18.05,2.86,0.85,92,6.0,0.25,47
3147,47,17.95,2.86,0.79,92,6.0,0.25,48
3148,48,18.49,2.82,0.79,91,6.0,0.25,49
3149,49,21.23,2.8,0.69,88,6.0,0.25,50
3150,50,23.09,2.77,0.74,86,6.0,0.25,51
3151,51,20.47,2.83,0.69,89,6.0,0.25,52
3152,52,16.85,2.9,0.69,93,6.0,0.25,53
3153,53,13.16,2.93,0.69,97,6.0,0.25,54
3154,54,22.33,2.77,0.63,87,6.0,0.25,55
3155,55,13.4,2.96,0.56,97,6.0,0.25,56
3156,56,17.59,2.89,0.58,92,6.0,0.25,57
3157,57,17.75,2.89,0.59,92,6.0,0.25,58
3158,58,14.91,2.9,0.59,95,6.0,0.25,59
3159,59,13.39,2.94,0.59,97,6.0,0.25,60
3160,60,16.77,2.87,0.5,93,6.0,0.25,61
3161,61,17.42,2.86,0.51,92,6.0,0.25,62
3162,62,16.61,2.88,0.55,93,6.0,0.25,63
3163,63,13.05,2.95,0.59,97,6.0,0.25,64
3164,64,15.85,2.9,0.58,94,6.0,0.25,65
3165,65,13.15,2.97,0.6,97,6.0,0.25,66
3166,66,14.09,2.93,0.47,96,6.0,0.25,67
3167,67,19.24,2.89,0.58,90,6.0,0.25,68
3168,68,18.34,2.85,0.51,91,6.0,0.25,69
3169,69,12.11,2.96,0.59,98,6.0,0.25,70
3170,70,12.12,2.96,0.57,98,6.0,0.25,71
3171,71,11.94,2.98,0.52,98,6.0,0.25,72
3172,72,13.82,2.95,0.51,96,6.0,0.25,73
3173,73,11.92,2.98,0.48,98,6.0,0.25,74
3174,74,13.89,2.96,0.44,96,6.0,0.25,75
3175,75,13.8,2.95,0.44,96,6.0,0.25,76
3176,76,12.0,2.97,0.38,98,6.0,0.25,77
3177,77,14.58,2.93,0.45,95,6.0,0.25,78
3178,78,12.7,2.97,0.45,97,6.0,0.25,79
3179,79,12.82,2.97,0.44,97,6.0,0.25,80
3180,80,12.83,2.97,0.44,97,6.0,0.25,81
3181,81,13.65,2.95,0.47,96,6.0,0.25,82
3182,82,11.71,2.97,0.46,98,6.0,0.25,83
3183,83,15.45,2.93,0.45,94,6.0,0.25,84
3184,84,14.75,2.94,0.45,95,6.0,0.25,85
3185,85,14.55,2.93,0.4,95,6.0,0.25,86
3186,86,15.59,2.9,0.41,94,6.0,0.25,87
3187,87,20.74,2.83,0.45,88,6.0,0.25,88
3188,88,15.54,2.9,0.42,94,6.0,0.25,89
3189,89,12.05,2.98,0.47,98,6.0,0.25,90
3190,90,15.42,2.94,0.46,94,6.0,0.25,91
3191,91,15.46,2.91,0.4,94,6.0,0.25,92
3192,92,14.58,2.95,0.43,95,6.0,0.25,93
3193,93,13.75,2.93,0.4,96,6.0,0.25,94
3194,94,11.86,2.97,0.4,98,6.0,0.25,95
3195,95,11.92,2.98,0.42,98,6.0,0.25,96
3196,96,11.65,2.98,0.45,98,6.0,0.25,97
3197,97,15.46,2.9,0.37,94,6.0,0.25,98
3198,98,19.15,2.85,0.34,90,6.0,0.25,99
3199,99,13.72,2.95,0.33,96,6.0,0.25,100
3200,0,101.0,0.3,0.47,0,6.0,0.5,1
3201,1,101.0,0.26,0.6,0,6.0,0.5,2
3202,2,101.0,0.28,0.45,0,6.0,0.5,3
3203,3,101.0,0.3,0.47,0,6.0,0.5,4
3204,4,101.0,0.2,0.52,0,6.0,0.5,5
3205,5,101.0,0.32,0.58,0,6.0,0.5,6
3206,6,101.0,0.24,0.53,0,6.0,0.5,7
3207,7,101.0,0.0,0.0,0,6.0,0.5,8
3208,8,101.0,0.21,0.42,0,6.0,0.5,9
3209,9,101.0,0.25,0.59,0,6.0,0.5,10
3210,10,101.0,0.21,0.42,0,6.0,0.5,11
3211,11,100.17,0.3,0.64,1,6.0,0.5,12
3212,12,101.0,0.36,0.74,0,6.0,0.5,13
3213,13,99.14,0.44,0.61,2,6.0,0.5,14
3214,14,100.08,0.44,0.69,1,6.0,0.5,15
3215,15,100.1,0.35,0.63,1,6.0,0.5,16
3216,16,95.48,0.64,0.73,6,6.0,0.5,17
3217,17,96.41,0.6,0.83,5,6.0,0.5,18
3218,18,99.12,0.51,0.71,2,6.0,0.5,19
3219,19,98.24,0.56,0.61,3,6.0,0.5,20
3220,20,97.3,0.6,0.79,4,6.0,0.5,21
3221,21,93.0,0.63,0.67,9,6.0,0.5,22
3222,22,93.82,0.86,0.86,8,6.0,0.5,23
3223,23,91.86,1.05,0.91,10,6.0,0.5,24
3224,24,89.27,1.04,0.66,13,6.0,0.5,25
3225,25,86.64,1.27,0.84,16,6.0,0.5,26
3226,26,69.59,1.58,0.77,35,6.0,0.5,27
3227,27,65.02,1.73,0.75,40,6.0,0.5,28
3228,28,62.06,1.91,0.65,43,6.0,0.5,29
3229,29,62.1,1.83,0.55,43,6.0,0.5,30
3230,30,51.08,2.14,0.65,55,6.0,0.5,31
3231,31,48.73,2.23,0.76,58,6.0,0.5,32
3232,32,43.39,2.31,0.7,64,6.0,0.5,33
3233,33,48.84,2.15,0.67,58,6.0,0.5,34
3234,34,34.94,2.49,0.61,73,6.0,0.5,35
3235,35,30.91,2.64,0.69,78,6.0,0.5,36
3236,36,35.47,2.51,0.67,73,6.0,0.5,37
3237,37,37.01,2.47,0.65,71,6.0,0.5,38
3238,38,38.42,2.4,0.56,69,6.0,0.5,39
3239,39,38.48,2.5,0.58,69,6.0,0.5,40
3240,40,25.93,2.7,0.62,83,6.0,0.5,41
3241,41,34.17,2.52,0.58,74,6.0,0.5,42
3242,42,26.97,2.7,0.69,82,6.0,0.5,43
3243,43,27.87,2.69,0.68,81,6.0,0.5,44
3244,44,27.57,2.72,0.58,81,6.0,0.5,45
3245,45,22.1,2.81,0.51,87,6.0,0.5,46
3246,46,22.28,2.8,0.54,87,6.0,0.5,47
3247,47,26.6,2.72,0.57,82,6.0,0.5,48
3248,48,19.57,2.83,0.51,90,6.0,0.5,49
3249,49,26.8,2.77,0.48,82,6.0,0.5,50
3250,50,19.42,2.87,0.56,90,6.0,0.5,51
3251,51,18.56,2.88,0.49,91,6.0,0.5,52
3252,52,20.31,2.83,0.4,89,6.0,0.5,53
3253,53,20.23,2.79,0.49,89,6.0,0.5,54
3254,54,17.71,2.89,0.54,92,6.0,0.5,55
3255,55,16.79,2.9,0.52,93,6.0,0.5,56
3256,56,15.67,2.92,0.51,94,6.0,0.5,57
3257,57,24.53,2.78,0.4,84,6.0,0.5,58
3258,58,25.71,2.74,0.28,83,6.0,0.5,59
3259,59,18.26,2.89,0.43,91,6.0,0.5,60
3260,60,18.26,2.84,0.32,91,6.0,0.5,61
3261,61,17.53,2.84,0.33,92,6.0,0.5,62
3262,62,19.59,2.84,0.35,90,6.0,0.5,63
3263,63,17.65,2.86,0.41,92,6.0,0.5,64
3264,64,16.86,2.91,0.47,93,6.0,0.5,65
3265,65,14.69,2.91,0.39,95,6.0,0.5,66
3266,66,15.63,2.93,0.44,94,6.0,0.5,67
3267,67,16.4,2.87,0.34,93,6.0,0.5,68
3268,68,25.55,2.77,0.31,83,6.0,0.5,69
3269,69,16.51,2.86,0.35,93,6.0,0.5,70
3270,70,13.96,2.95,0.3,96,6.0,0.5,71
3271,71,15.53,2.88,0.39,94,6.0,0.5,72
3272,72,15.49,2.88,0.35,94,6.0,0.5,73
3273,73,24.59,2.75,0.25,84,6.0,0.5,74
3274,74,17.48,2.88,0.26,92,6.0,0.5,75
3275,75,17.62,2.88,0.26,92,6.0,0.5,76
3276,76,16.51,2.87,0.26,93,6.0,0.5,77
3277,77,15.58,2.92,0.27,94,6.0,0.5,78
3278,78,18.24,2.88,0.32,91,6.0,0.5,79
3279,79,18.06,2.88,0.26,91,6.0,0.5,80
3280,80,16.38,2.92,0.31,93,6.0,0.5,81
3281,81,14.72,2.95,0.29,95,6.0,0.5,82
3282,82,18.97,2.84,0.25,90,6.0,0.5,83
3283,83,21.02,2.8,0.27,88,6.0,0.5,84
3284,84,20.19,2.87,0.18,89,6.0,0.5,85
3285,85,16.59,2.89,0.29,93,6.0,0.5,86
3286,86,15.8,2.93,0.2,94,6.0,0.5,87
3287,87,16.57,2.91,0.24,93,6.0,0.5,88
3288,88,12.87,2.95,0.23,97,6.0,0.5,89
3289,89,14.69,2.91,0.19,95,6.0,0.5,90
3290,90,11.93,2.98,0.28,98,6.0,0.5,91
3291,91,16.18,2.9,0.22,93,6.0,0.5,92
3292,92,15.6,2.93,0.23,94,6.0,0.5,93
3293,93,13.87,2.92,0.27,96,6.0,0.5,94
3294,94,15.55,2.88,0.28,94,6.0,0.5,95
3295,95,18.18,2.9,0.19,91,6.0,0.5,96
3296,96,16.54,2.92,0.13,93,6.0,0.5,97
3297,97,16.49,2.88,0.22,93,6.0,0.5,98
3298,98,15.5,2.89,0.21,94,6.0,0.5,99
3299,99,17.43,2.89,0.15,92,6.0,0.5,100
3300,0,101.0,0.28,0.59,0,6.0,0.75,1
3301,1,101.0,0.28,0.59,0,6.0,0.75,2
3302,2,101.0,0.21,0.42,0,6.0,0.75,3
3303,3,101.0,0.25,0.45,0,6.0,0.75,4
3304,4,100.06,0.38,0.61,1,6.0,0.75,5
3305,5,101.0,0.24,0.43,0,6.0,0.75,6
3306,6,101.0,0.3,0.47,0,6.0,0.75,7
3307,7,101.0,0.28,0.58,0,6.0,0.75,8
3308,8,101.0,0.28,0.46,0,6.0,0.75,9
3309,9,101.0,0.28,0.59,0,6.0,0.75,10
3310,10,101.0,0.3,0.47,0,6.0,0.75,11
3311,11,101.0,0.3,0.47,0,6.0,0.75,12
3312,12,101.0,0.3,0.47,0,6.0,0.75,13
3313,13,101.0,0.29,0.6,0,6.0,0.75,14
3314,14,100.07,0.31,0.56,1,6.0,0.75,15
3315,15,101.0,0.36,0.7,0,6.0,0.75,16
3316,16,101.0,0.31,0.69,0,6.0,0.75,17
3317,17,101.0,0.29,0.51,0,6.0,0.75,18
3318,18,100.07,0.32,0.51,1,6.0,0.75,19
3319,19,100.06,0.38,0.67,1,6.0,0.75,20
3320,20,99.17,0.42,0.71,2,6.0,0.75,21
3321,21,101.0,0.28,0.5,0,6.0,0.75,22
3322,22,98.27,0.5,0.56,3,6.0,0.75,23
3323,23,101.0,0.32,0.51,0,6.0,0.75,24
3324,24,95.39,0.74,0.75,6,6.0,0.75,25
3325,25,95.48,0.84,0.94,6,6.0,0.75,26
3326,26,91.21,0.97,0.83,11,6.0,0.75,27
3327,27,92.92,0.77,0.73,9,6.0,0.75,28
3328,28,91.82,0.92,0.74,10,6.0,0.75,29
3329,29,90.22,0.93,0.57,12,6.0,0.75,30
3330,30,89.2,1.04,0.6,13,6.0,0.75,31
3331,31,83.0,1.23,0.73,20,6.0,0.75,32
3332,32,70.59,1.61,0.7,34,6.0,0.75,33
3333,33,64.68,1.8,0.94,41,6.0,0.75,34
3334,34,59.24,1.95,0.83,47,6.0,0.75,35
3335,35,57.31,2.08,0.8,49,6.0,0.75,36
3336,36,53.62,2.11,0.84,53,6.0,0.75,37
3337,37,57.6,2.04,0.58,48,6.0,0.75,38
3338,38,52.38,2.12,0.56,54,6.0,0.75,39
3339,39,41.1,2.37,0.72,67,6.0,0.75,40
3340,40,40.58,2.4,0.57,67,6.0,0.75,41
3341,41,37.67,2.56,0.68,70,6.0,0.75,42
3342,42,33.03,2.61,0.53,75,6.0,0.75,43
3343,43,37.93,2.54,0.51,70,6.0,0.75,44
3344,44,29.67,2.64,0.55,79,6.0,0.75,45
3345,45,29.45,2.65,0.51,79,6.0,0.75,46
3346,46,33.69,2.58,0.48,74,6.0,0.75,47
3347,47,26.7,2.71,0.53,82,6.0,0.75,48
3348,48,26.63,2.72,0.51,82,6.0,0.75,49
3349,49,23.16,2.77,0.5,86,6.0,0.75,50
3350,50,33.24,2.56,0.38,75,6.0,0.75,51
3351,51,30.04,2.64,0.36,78,6.0,0.75,52
3352,52,33.14,2.61,0.44,75,6.0,0.75,53
3353,53,24.2,2.79,0.36,85,6.0,0.75,54
3354,54,26.06,2.75,0.4,83,6.0,0.75,55
3355,55,22.28,2.79,0.39,87,6.0,0.75,56
3356,56,22.58,2.82,0.33,87,6.0,0.75,57
3357,57,21.54,2.81,0.33,88,6.0,0.75,58
3358,58,21.71,2.82,0.33,88,6.0,0.75,59
3359,59,27.97,2.71,0.3,81,6.0,0.75,60
3360,60,21.43,2.85,0.27,88,6.0,0.75,61
3361,61,24.05,2.8,0.26,85,6.0,0.75,62
3362,62,25.98,2.72,0.29,83,6.0,0.75,63
3363,63,22.15,2.8,0.28,87,6.0,0.75,64
3364,64,22.17,2.81,0.24,87,6.0,0.75,65
3365,65,26.68,2.74,0.23,82,6.0,0.75,66
3366,66,20.57,2.81,0.28,89,6.0,0.75,67
3367,67,25.69,2.7,0.22,83,6.0,0.75,68
3368,68,22.96,2.79,0.25,86,6.0,0.75,69
3369,69,17.76,2.9,0.27,92,6.0,0.75,70
3370,70,15.28,2.95,0.29,95,6.0,0.75,71
3371,71,23.9,2.81,0.23,85,6.0,0.75,72
3372,72,26.46,2.7,0.21,82,6.0,0.75,73
3373,73,17.73,2.88,0.22,92,6.0,0.75,74
3374,74,17.88,2.89,0.23,92,6.0,0.75,75
3375,75,20.46,2.83,0.17,89,6.0,0.75,76
3376,76,25.75,2.73,0.21,83,6.0,0.75,77
3377,77,22.75,2.78,0.22,86,6.0,0.75,78
3378,78,18.57,2.82,0.21,91,6.0,0.75,79
3379,79,16.98,2.89,0.21,93,6.0,0.75,80
3380,80,21.39,2.83,0.28,88,6.0,0.75,81
3381,81,19.5,2.83,0.21,90,6.0,0.75,82
3382,82,18.77,2.86,0.21,91,6.0,0.75,83
3383,83,15.89,2.89,0.18,94,6.0,0.75,84
3384,84,19.47,2.85,0.18,90,6.0,0.75,85
3385,85,21.27,2.82,0.23,88,6.0,0.75,86
3386,86,18.55,2.84,0.2,91,6.0,0.75,87
3387,87,20.24,2.81,0.19,89,6.0,0.75,88
3388,88,17.74,2.9,0.18,92,6.0,0.75,89
3389,89,17.61,2.9,0.2,92,6.0,0.75,90
3390,90,17.59,2.88,0.2,92,6.0,0.75,91
3391,91,16.65,2.92,0.22,93,6.0,0.75,92
3392,92,19.32,2.84,0.2,90,6.0,0.75,93
3393,93,15.89,2.91,0.21,94,6.0,0.75,94
3394,94,19.41,2.84,0.23,90,6.0,0.75,95
3395,95,21.09,2.85,0.19,88,6.0,0.75,96
3396,96,19.34,2.88,0.15,90,6.0,0.75,97
3397,97,18.49,2.88,0.18,91,6.0,0.75,98
3398,98,18.6,2.9,0.22,91,6.0,0.75,99
3399,99,16.02,2.9,0.17,94,6.0,0.75,100
3400,0,101.0,0.0,0.0,0,6.0,1.0,1
3401,1,101.0,0.0,0.0,0,6.0,1.0,2
3402,2,101.0,0.0,0.0,0,6.0,1.0,3
3403,3,101.0,0.0,0.0,0,6.0,1.0,4
3404,4,101.0,0.0,0.0,0,6.0,1.0,5
3405,5,101.0,0.0,0.0,0,6.0,1.0,6
3406,6,101.0,0.0,0.0,0,6.0,1.0,7
3407,7,101.0,0.0,0.0,0,6.0,1.0,8
3408,8,101.0,0.0,0.0,0,6.0,1.0,9
3409,9,101.0,0.0,0.0,0,6.0,1.0,10
3410,10,101.0,0.0,0.0,0,6.0,1.0,11
3411,11,101.0,0.0,0.0,0,6.0,1.0,12
3412,12,101.0,0.0,0.0,0,6.0,1.0,13
3413,13,101.0,0.0,0.0,0,6.0,1.0,14
3414,14,101.0,0.0,0.0,0,6.0,1.0,15
3415,15,101.0,0.0,0.0,0,6.0,1.0,16
3416,16,101.0,0.0,0.0,0,6.0,1.0,17
3417,17,101.0,0.0,0.0,0,6.0,1.0,18
3418,18,101.0,0.0,0.0,0,6.0,1.0,19
3419,19,101.0,0.0,0.0,0,6.0,1.0,20
3420,20,101.0,0.0,0.0,0,6.0,1.0,21
3421,21,101.0,0.0,0.0,0,6.0,1.0,22
3422,22,101.0,0.0,0.0,0,6.0,1.0,23
3423,23,101.0,0.0,0.0,0,6.0,1.0,24
3424,24,101.0,0.0,0.0,0,6.0,1.0,25
3425,25,101.0,0.0,0.0,0,6.0,1.0,26
3426,26,101.0,0.0,0.0,0,6.0,1.0,27
3427,27,101.0,0.0,0.0,0,6.0,1.0,28
3428,28,101.0,0.0,0.0,0,6.0,1.0,29
3429,29,101.0,0.0,0.0,0,6.0,1.0,30
3430,30,101.0,0.0,0.0,0,6.0,1.0,31
3431,31,101.0,0.0,0.0,0,6.0,1.0,32
3432,32,101.0,0.0,0.0,0,6.0,1.0,33
3433,33,101.0,0.0,0.0,0,6.0,1.0,34
3434,34,101.0,0.0,0.0,0,6.0,1.0,35
3435,35,101.0,0.0,0.0,0,6.0,1.0,36
3436,36,101.0,0.0,0.0,0,6.0,1.0,37
3437,37,101.0,0.0,0.0,0,6.0,1.0,38
3438,38,101.0,0.0,0.0,0,6.0,1.0,39
3439,39,101.0,0.0,0.0,0,6.0,1.0,40
3440,40,101.0,0.0,0.0,0,6.0,1.0,41
3441,41,101.0,0.0,0.0,0,6.0,1.0,42
3442,42,101.0,0.0,0.0,0,6.0,1.0,43
3443,43,101.0,0.0,0.0,0,6.0,1.0,44
3444,44,101.0,0.0,0.0,0,6.0,1.0,45
3445,45,101.0,0.0,0.0,0,6.0,1.0,46
3446,46,101.0,0.0,0.0,0,6.0,1.0,47
3447,47,101.0,0.0,0.0,0,6.0,1.0,48
3448,48,101.0,0.0,0.0,0,6.0,1.0,49
3449,49,101.0,0.0,0.0,0,6.0,1.0,50
3450,50,101.0,0.0,0.0,0,6.0,1.0,51
3451,51,101.0,0.0,0.0,0,6.0,1.0,52
3452,52,101.0,0.0,0.0,0,6.0,1.0,53
3453,53,101.0,0.0,0.0,0,6.0,1.0,54
3454,54,101.0,0.0,0.0,0,6.0,1.0,55
3455,55,101.0,0.0,0.0,0,6.0,1.0,56
3456,56,101.0,0.0,0.0,0,6.0,1.0,57
3457,57,101.0,0.0,0.0,0,6.0,1.0,58
3458,58,101.0,0.0,0.0,0,6.0,1.0,59
3459,59,101.0,0.0,0.0,0,6.0,1.0,60
3460,60,101.0,0.0,0.0,0,6.0,1.0,61
3461,61,101.0,0.0,0.0,0,6.0,1.0,62
3462,62,101.0,0.0,0.0,0,6.0,1.0,63
3463,63,101.0,0.0,0.0,0,6.0,1.0,64
3464,64,101.0,0.0,0.0,0,6.0,1.0,65
3465,65,101.0,0.0,0.0,0,6.0,1.0,66
3466,66,101.0,0.0,0.0,0,6.0,1.0,67
3467,67,101.0,0.0,0.0,0,6.0,1.0,68
3468,68,101.0,0.0,0.0,0,6.0,1.0,69
3469,69,101.0,0.0,0.0,0,6.0,1.0,70
3470,70,101.0,0.0,0.0,0,6.0,1.0,71
3471,71,101.0,0.0,0.0,0,6.0,1.0,72
3472,72,101.0,0.0,0.0,0,6.0,1.0,73
3473,73,101.0,0.0,0.0,0,6.0,1.0,74
3474,74,101.0,0.0,0.0,0,6.0,1.0,75
3475,75,101.0,0.0,0.0,0,6.0,1.0,76
3476,76,101.0,0.0,0.0,0,6.0,1.0,77
3477,77,101.0,0.0,0.0,0,6.0,1.0,78
